,,MAD Basal,MAD Apical,NumberofStemsTest,BasalDendriteNumberofBifurcationsTest,BasalDendriteNumberofBranchesTest,BasalDendriteOverallWidthTest,BasalDendriteOverallHeightTest,BasalDendriteOverallDepthTest,BasalDendriteAverageDiameterTest,BasalDendriteTotalLengthTest,BasalDendriteMaxEuclideanDistanceTest,BasalDendriteMaxPathDistanceTest,BasalDendriteMaxBranchOrderTest,BasalDendriteAverageContractionTest,BasalDendritePartitionAsymmetryTest,BasalDendriteAverageRallsRatioTest,BasalDendriteAverageBifurcationAngleLocalTest,BasalDendriteAverageBifurcationAngleRemoteTest,BasalDendriteFractalDimensionTest,ApicalDendriteNumberofBifurcationsTest,ApicalDendriteNumberofBranchesTest,ApicalDendriteOverallWidthTest,ApicalDendriteOverallHeightTest,ApicalDendriteOverallDepthTest,ApicalDendriteAverageDiameterTest,ApicalDendriteTotalLengthTest,ApicalDendriteMaxEuclideanDistanceTest,ApicalDendriteMaxPathDistanceTest,ApicalDendriteMaxBranchOrderTest,ApicalDendriteAverageContractionTest,ApicalDendritePartitionAsymmetryTest,ApicalDendriteAverageRallsRatioTest,ApicalDendriteAverageBifurcationAngleLocalTest,ApicalDendriteAverageBifurcationAngleRemoteTest,ApicalDendriteFractalDimensionTest
,morphology-data/GCs/Caile-granule/done/137L2C2.CNG.swc,11.88025486,5.943588685,1.103259351,3.694833094,3.170629669,2.190384473,0.821027731,3.398093373,2.482064821,3.999846429,1.191567517,1.356138193,2.609083432,2.068597398,6.817107015,2.853169059,1.579321762,2.093486034,1.556157682,2.909833273,2.357020922,0.223611832,2.199672462,-0.153196598,1.422600327,1.139568584,2.090009458,1.806385542,1.013504792,-0.383685784,0.101991918,1.937244665,-0.542766513,-0.13798467,0.431973397
,morphology-data/GCs/Koehl-granule/198-c3d-n1.CNG.swc,4.630533461,6.009657162,-0.554067386,-0.59727958,-0.745652329,-0.045186148,2.050967679,-0.419666681,-0.264563374,0.691683378,2.016358809,1.879024071,-0.333016064,2.341182807,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.476852848,-0.36791681,-0.323984815,0.888481057,-0.742570618,-0.51544098,-4.733624755,-0.252943799,-0.831398067,-0.515215713,-0.845897444,-1.576949995,0.150196351,0.156091494,-0.437174328,2.705185499,0.287958398
,morphology-data/GCs/Koehl-granule/131-c5d-n1.CNG.swc,5.864196322,6.011397653,0.274595982,1.548776757,1.21248867,0.973553907,1.627279084,-0.015685063,-0.264563374,1.553642498,1.444502793,1.339309045,1.138033684,2.247207214,-0.122862979,2.917309556,1.27298243,1.369208447,1.481103199,0.178374871,0.122849474,1.210769672,0.238012741,-0.515627704,-4.733624755,0.423877747,0.364621279,0.211551892,-0.845897444,0.282470967,-2.099403824,0.156091494,-1.877930672,-1.665478126,-0.096405956
,morphology-data/GCs/Koehl-granule/192-c4g-n1.CNG.swc,5.353580435,6.02545654,-0.554067386,-0.59727958,-0.745652329,0.9678627,2.382632312,-0.280547183,-0.264563374,1.218741969,2.432291096,2.570806051,-0.333016064,2.078161182,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.522870272,-0.91420849,-0.770819105,-0.482102021,0.231480449,-0.571831601,-4.733624755,-0.219419701,0.166875669,-0.045723943,-1.465698189,-1.416921417,-2.099403824,0.156091494,-1.423034527,-0.074737259,1.076797309
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec2BCell7_2ndtry.CNG.swc,4.587194851,6.034016654,1.93192272,-0.59727958,1.21248867,1.926903556,1.531508767,0.416387991,-0.304360928,1.891981757,1.122736958,1.152832837,-0.333016064,1.981899997,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.567330637,-0.91420849,-0.770819105,-0.76908953,-0.738996344,-0.484818259,-4.835749372,-0.545372572,-0.803546572,-0.9110866,-1.465698189,-1.01840877,-2.099403824,0.156091494,0.171632213,0.783435767,0.434243903
,morphology-data/GCs/Guthrie-granule/WT5Grid6Sec1Cell37.CNG.swc,2.522155534,6.043382455,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.887205134,-1.287955404,-0.175603467,-4.835749372,-0.568118306,-1.343591811,-1.41009895,-0.845897444,0.181489114,0.150196351,0.156091494,-0.518965735,2.288784309,-0.035102274
,morphology-data/GCs/Koehl-granule/150-c2g-n1.CNG.swc,8.734777731,6.054170638,-0.554067386,1.548776757,0.559775003,0.8798848,4.035779713,-0.150791498,-0.264563374,2.803156955,3.70538647,3.604878276,1.138033684,2.277955892,-0.122862979,2.917309556,1.380294026,1.641728982,1.495537563,0.724666551,0.569683764,1.874388347,0.139658603,-0.466892764,-4.733624755,0.370716392,0.121539625,0.846538453,-0.226096699,-2.096486158,-0.599671874,0.156091494,-0.37156862,1.36223726,1.397263117
,morphology-data/GCs/Urban-granule/nospines/Cell-7-3.CNG.swc,7.293002229,6.055688106,0.274595982,1.548776757,1.21248867,0.120780166,0.355302404,-0.707269488,1.288747101,0.22909509,0.411226179,0.503751452,1.138033684,2.143392746,-0.122862979,2.917309556,4.608397644,2.931981912,1.514222279,4.002416634,3.250689501,1.105036772,-1.215976937,-0.46334501,-1.180239567,0.083944727,-1.283961047,-1.175987639,0.393704047,-0.07359086,-0.699653104,-0.600766471,-0.199931958,1.292192769,0.136158805
,morphology-data/GCs/Koehl-granule/198-c2g-n1.CNG.swc,9.054923015,6.11004091,1.103259351,1.548776757,1.865202336,1.829417251,1.52031174,-0.014347376,-0.264563374,2.850600854,1.631502447,1.901695283,1.138033684,2.135760448,-0.122862979,2.917309556,4.298419372,4.55694616,1.535221542,0.724666551,0.569683764,2.362077903,1.440077786,-0.542329223,-4.733624755,1.040334589,1.537764313,1.317041414,-0.226096699,-0.261302717,-0.599671874,0.156091494,0.164519281,0.543765073,0.347315931
,morphology-data/GCs/Caile-granule/done/135L1C4bis.CNG.swc,5.960116737,6.117934629,0.274595982,-0.59727958,-0.092938663,2.233153429,1.471258764,1.450420409,1.996972434,1.851080832,2.031983994,2.768423385,-0.333016064,1.986351195,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.55300148,3.456124953,2.803855211,-0.084883138,0.826658558,1.433209728,2.860412806,1.193009862,0.823456797,0.778159254,1.633305537,-0.024928295,0.400153925,-0.714728058,0.182640438,0.718620291,0.316501911
,morphology-data/GCs/Koehl-granule/198-c3g-n1.CNG.swc,3.767618415,6.127955398,0.274595982,-0.59727958,-0.092938663,1.275382875,0.766378577,-0.257806496,-0.264563374,0.952178846,1.246903598,1.246036281,-0.333016064,2.207796112,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.501134561,-0.91420849,-0.770819105,-0.873554337,0.562532096,-0.531125789,-4.733624755,0.109601658,0.543704008,0.376489497,-1.465698189,-0.566709533,-2.099403824,0.156091494,-0.371188354,-2.190811813,0.254873871
,morphology-data/GCs/Urban-granule/nospines/Cell-4-2.CNG.swc,3.190952192,6.139453575,0.274595982,-0.59727958,-0.092938663,0.525155897,-0.11976172,-0.708607175,0.909464472,-0.385551336,0.064357043,-0.006649277,-0.333016064,2.340790657,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.492612816,4.002416634,3.250689501,1.404792927,1.096084805,-0.492660664,-1.681140387,0.61984776,1.073917907,0.921459438,0.393704047,-0.366222581,-0.509687867,0.156091494,0.872789867,1.020783165,0.314880121
,morphology-data/GCs/Guthrie-granule/WTJ9Grid3Sec2Cell9.CNG.swc,2.976427435,6.185924069,0.274595982,-0.59727958,-0.092938663,0.374857699,0.575314412,0.46989549,-0.304360928,0.602916047,0.661690168,0.696709,-0.333016064,1.864331005,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.615220741,-0.36791681,-0.323984815,-0.848004517,-0.85867287,-0.124814564,-4.835749372,-0.414027423,-0.894670949,-0.798638053,-0.845897444,-2.574110634,0.150196351,0.156091494,1.037191717,-0.111724386,1.755678823
,morphology-data/GCs/Guthrie-granule/WTJ9Grid1Sec3Celll4B.CNG.swc,2.522155534,6.195530153,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.91420849,-0.770819105,-1.17028812,-1.194038295,-0.381933386,-4.835749372,-0.650205026,-1.260489617,-1.347136844,-1.465698189,-0.060581359,-2.099403824,0.156091494,0.069930446,0.436663052,-0.152519908
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec2bCell22.CNG.swc,2.899881876,6.244974655,0.274595982,-0.59727958,-0.092938663,0.22708124,-0.049244272,-0.588215302,-0.304360928,-0.245382047,0.107963852,0.09775306,-0.333016064,2.190219585,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.528214774,-0.91420849,-0.770819105,-1.313682382,-0.939648646,-0.410128696,-4.835749372,-0.649490556,-1.053686319,-1.183798572,-1.465698189,0.517345194,-2.099403824,0.156091494,-1.149905732,0.31114747,-0.456119094
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec3Cell16.CNG.swc,2.753716391,6.259470898,0.274595982,-0.59727958,-0.092938663,0.288722367,0.198338488,-0.116011624,-0.304360928,-0.405054094,0.02540207,0.081871273,-0.333016064,2.054910183,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.502439125,-0.91420849,-0.770819105,-0.217985296,-1.271673974,-0.055166546,-4.835749372,-0.374950188,-1.205643597,-1.382941254,-1.465698189,0.234464738,-2.099403824,0.156091494,1.054030694,-1.191794572,-0.160304503
,morphology-data/GCs/Caile-granule/done/133L1C3.CNG.swc,7.158374991,6.271621754,-0.554067386,1.548776757,0.559775003,2.179681229,0.749085547,2.978059505,2.026064446,1.956677983,1.574068886,1.955186558,1.138033684,2.097490679,-0.122862979,1.584686894,1.489421379,2.710135508,1.526826045,0.724666551,0.569683764,1.606509948,2.131761271,-0.202678434,0.975396631,1.05987054,2.079523489,2.284162885,0.393704047,-1.423578531,1.274996438,-3.608063773,-1.025066216,0.847092795,1.052146093
,morphology-data/GCs/Saghatelyan-granule/GC2-and-3-crop1.CNG.swc,2.522155534,6.274074213,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,1.234352194,-0.091313394,3.032500003,-0.086954695,1.588911464,0.956322708,1.535097491,-0.226096699,-3.895875893,-0.599671874,0.156091494,-2.024786639,-0.788360318,1.284062138
,morphology-data/GCs/Urban-granule/nospines/Cell-3-5.CNG.swc,3.611288523,6.291218212,-0.554067386,-0.59727958,-0.745652329,-0.274787713,0.255332618,-0.387562181,1.888484302,-0.448322813,0.445342412,0.382727924,-0.333016064,2.274499702,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.488236216,4.548708314,3.69752379,0.666241478,-0.347428555,-0.388281999,-0.274363579,0.079860518,-0.445178775,-0.523460013,1.633305537,0.401291073,0.600116386,0.056475777,-0.288402404,0.817817986,0.061232083
,morphology-data/GCs/Guthrie-granule/WTJ7Grid2Sec2Cell9.CNG.swc,2.522155534,6.298649392,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.91420849,-0.770819105,-0.72793164,-1.099258431,-0.450087613,-4.835749372,-0.554761986,-1.173352526,-1.126480562,-1.465698189,-1.043419827,-2.099403824,0.156091494,-1.42262501,-0.352495925,-0.383787237
,morphology-data/GCs/Caile-granule/done/133L1C7.CNG.swc,20.14529394,6.322232911,1.103259351,12.27905844,8.392338999,3.543074548,1.45070986,4.896303344,2.934224732,8.393791138,2.243580231,2.371390269,4.08013318,2.205571976,2.961565045,2.664450076,2.702770203,3.053242947,1.504164515,2.909833273,2.357020922,0.600024965,1.218103097,0.120727375,4.028360985,0.658346487,1.111029428,1.02837739,1.013504792,0.252678039,0.712596395,1.670663142,-0.48444437,0.602660304,0.385590188
,morphology-data/GCs/Koehl-granule/131-c5g-n1.CNG.swc,6.630124805,6.328263596,0.274595982,1.548776757,1.21248867,1.669076115,2.100473767,-0.03842575,-0.264563374,1.820859919,2.098995353,1.95595292,1.138033684,2.210529458,-0.122862979,2.917309556,2.014732065,0.520639808,1.495264026,-0.91420849,-0.770819105,-0.614161636,1.311403952,-0.519175459,-4.733624755,-0.035611671,1.236158813,0.975083506,-1.465698189,-0.662698551,-2.099403824,0.156091494,-1.921831943,-0.287654849,0.753412279
,morphology-data/GCs/Urban-granule/nospines/Cell-5-2.CNG.swc,3.039784743,6.332744473,0.274595982,-0.59727958,-0.092938663,-0.184200662,0.373520346,-0.601592177,1.088553465,-0.401248606,0.111137069,0.052737976,-0.333016064,2.057122613,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.552201909,4.548708314,3.69752379,-0.583133453,0.281643524,-0.478282923,-1.216509124,0.469998374,0.264201169,0.101136046,1.633305537,0.110628357,-0.565585932,0.156091494,0.127535934,0.507085159,0.121238332
,morphology-data/GCs/Koehl-granule/192-c4g-n2.CNG.swc,4.042648594,6.344739527,-0.554067386,-0.59727958,-0.745652329,1.699852658,0.741163078,-0.146778436,-0.264563374,0.422734856,1.498364409,1.526020167,-0.333016064,2.139260536,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.494506537,-0.91420849,-0.770819105,-0.756250714,0.474654276,-0.471560862,-4.733624755,-0.042681723,0.469790427,0.182598816,-1.465698189,0.016538023,-2.099403824,0.156091494,-1.141013348,-2.665555891,-0.394491055
,morphology-data/GCs/Urban-granule/nospines/Cell-2_5.CNG.swc,3.536706325,6.367674072,1.93192272,-0.59727958,1.21248867,0.888644858,0.337070449,-0.601592177,1.338193572,0.373888472,0.092500651,0.040568615,-0.333016064,2.227163653,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.475737656,4.002416634,3.250689501,-0.664554552,-0.387115313,-0.627288602,-1.061729055,-0.099857972,-0.476874728,-0.673271028,2.872907027,-0.203334257,1.050036421,-0.012132723,0.972010152,0.800338865,0.418350356
,morphology-data/GCs/Koehl-granule/115-c3d-n2.CNG.swc,5.897248601,6.368725533,-0.554067386,1.548776757,0.559775003,1.174129683,0.856062234,0.435115616,-0.08547438,0.925223552,1.378509023,1.48356604,1.138033684,2.204512585,-0.122862979,2.917309556,2.124988231,1.849140781,1.47798908,-0.91420849,-0.770819105,-1.025159126,1.305487913,-0.500316344,-4.27406398,0.184159785,1.335162544,0.956510614,-1.465698189,-0.678942846,-2.099403824,0.156091494,0.430384012,-2.789545009,0.343747992
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c4pg2d.CNG.swc,3.5878571,7.468136484,-2.211394124,-0.59727958,-0.745652329,-0.374109668,-0.267870315,1.047776479,1.546225337,-0.636326233,0.141145565,0.135967165,1.138033684,2.049311799,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,2.909833273,1.910186632,-0.414324199,-2.124343955,-0.375958221,-0.086954695,-0.582868909,-2.178353469,-2.159683354,2.872907027,-1.24737598,1.837396482,0.156091494,3.041493147,2.565461331,-0.179765989
,morphology-data/GCs/Guthrie-granule/WT5Grid4Sec2Cell19.CNG.swc,2.872412646,6.400382157,0.274595982,-0.59727958,-0.092938663,0.122072479,-0.037091971,-0.110660874,-0.304360928,-0.158392763,0.174642937,0.120863293,-0.333016064,2.231878235,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.541218326,-0.91420849,-0.770819105,-0.709920207,-0.830694939,-0.535793886,-4.835749372,-0.496599342,-0.91910647,-1.029736428,-1.465698189,-0.147053517,-2.099403824,0.156091494,-2.276210996,-0.803580147,0.298337857
,morphology-data/GCs/Guthrie-granule/WT5Grid6Sec1Cell36.CNG.swc,2.522155534,6.458306174,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.91420849,-0.770819105,-1.185094234,-1.15311903,-0.285770573,-4.835749372,-0.690092704,-1.197704731,-1.407498745,-1.465698189,0.559374085,-2.099403824,0.156091494,-1.800478202,0.218644452,0.0719359
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec1Cell2.CNG.swc,3.123573955,6.471450901,0.274595982,-0.59727958,-0.092938663,0.681742723,0.085765623,1.640372031,-0.304360928,0.285135812,0.380686045,0.520638367,-0.333016064,1.790548224,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,2.363541593,1.910186632,-0.416699994,-0.510242861,0.620774002,-4.835749372,0.070910984,-0.47262559,-0.038542424,1.013504792,-1.756856151,0.471569733,0.156091494,-0.164416049,1.755194282,0.861747886
,morphology-data/GCs/Guthrie-granule/WTJ7Grid2Sec3Cell10.CNG.swc,2.989946864,6.486536173,-0.554067386,-0.59727958,-0.745652329,-0.300543416,0.039520079,-0.565474615,-0.304360928,-0.520527323,0.313379793,0.287957097,-0.333016064,2.153667668,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,-0.91420849,-0.770819105,-0.925691508,-1.389760564,-0.515254257,-4.835749372,-0.663489366,-1.448225352,-1.531472803,-1.465698189,-1.458083008,-2.099403824,0.156091494,0.376595814,0.684519684,-0.086026497
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec1Cell1.CNG.swc,4.002761975,6.656405169,1.93192272,-0.59727958,1.21248867,0.747760735,1.66232293,0.526078364,-0.304360928,1.626034788,0.644914484,0.710307106,-0.333016064,2.015794657,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.593148369,-0.91420849,-0.770819105,-1.055781319,-1.49390749,-0.486498775,-4.835749372,-0.709002162,-1.599123321,-1.588058216,-1.465698189,-1.807933091,-2.099403824,0.156091494,-0.413617311,-0.171618059,0.528307754
,morphology-data/GCs/Guthrie-granule/WTJ7Grid2Sec3Cell11.CNG.swc,2.522155534,6.672452592,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.91420849,-0.770819105,-0.768292587,-1.536306997,-0.693015417,-4.835749372,-0.728895348,-1.615108174,-1.73058453,-1.465698189,0.025140702,-2.099403824,0.156091494,-1.788109793,0.454007768,-0.396761561
,morphology-data/GCs/Denizet-granule/Siopi2016/veh3c7pg1d.CNG.swc,3.548935799,9.568699691,-2.211394124,-0.59727958,-0.745652329,-0.211882572,0.342689983,-0.652424301,1.546225337,-0.5371811,0.292508832,0.266098459,1.138033684,2.154495866,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,5.641291675,4.14435808,-0.90591076,-2.14935524,-0.582848311,-0.086954695,-0.573764751,-2.340776482,-2.389417653,4.112508518,-0.366808594,1.034653655,0.156091494,1.622368112,2.116687605,0.010632218
,morphology-data/GCs/Denizet-granule/Denizet2017/2c1ns1.CNG.swc,3.504250018,3.411531344,-2.211394124,-0.59727958,-0.745652329,0.39249101,0.018979584,-0.367496869,1.546225337,-0.525705955,0.292762191,0.281159969,1.138033684,2.106375516,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.512349599,0.724666551,0.122849474,-0.756508844,-1.212032912,-0.583968655,-0.086954695,-0.426021452,-1.234625814,-1.447420146,0.393704047,0.913771633,1.274996438,0.156091494,-0.50679721,1.398859572,-0.232312002
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c7n1b.CNG.swc,3.534381107,4.693233617,-2.211394124,-0.59727958,-0.745652329,0.512962248,-0.346779226,0.34816593,1.546225337,-0.496811241,0.340838086,0.319085245,1.138033684,2.145289115,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,1.817249912,1.016518053,-0.581444333,-1.196540286,0.514714822,-0.086954695,-0.124315234,-1.172626483,-1.21453671,1.633305537,0.049190697,1.649928301,0.156091494,2.35545352,1.333948093,-0.196308252
,morphology-data/GCs/Guthrie-granule/WTJ9Grid4Sec1Cell5.CNG.swc,5.546584472,6.824457926,-0.554067386,1.548776757,0.559775003,0.083753356,-0.140342388,-0.045114188,-0.304360928,-0.382009915,0.22338338,0.26037963,1.138033684,1.965798424,-0.122862979,2.917309556,2.942368405,1.712048659,1.547130944,-0.91420849,-0.770819105,-1.029452098,-1.79969642,-0.682558878,-4.835749372,-0.78302177,-1.874185394,-2.020094652,-1.465698189,0.395688783,-2.099403824,0.156091494,1.016842588,-1.005982102,-0.071430382
,morphology-data/GCs/Saghatelyan-granule/GC2-and-3-crop2.CNG.swc,2.522155534,6.852259701,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.663373648,0.214225337,3.592671728,-0.086954695,1.938521818,1.038091839,1.898940456,-0.845897444,-2.728583803,-2.099403824,0.156091494,-3.174853679,-0.253874254,-0.028290754
,morphology-data/GCs/Caile-granule/done/777-Series035.CNG.swc,2.522155534,6.969736347,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,3.262824973,0.56016568,-0.533926647,1.29611899,0.750265165,0.251501364,1.197793125,-0.226096699,-3.544502175,-0.599671874,-3.720515269,1.278568266,0.117923494,2.068035678
,morphology-data/GCs/Caile-granule/done/746Series042+_cmle.CNG.swc,2.522155534,6.973849874,-1.382730755,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,1.337829592,-0.174630935,-0.403219912,3.438233888,0.312425783,-0.266691164,-0.249633667,0.393704047,-1.568159792,0.150196351,-5.378288913,0.036988648,-0.080030278,0.616533158
,morphology-data/GCs/Guthrie-granule/WTJ9Grid2Sec1Cell3.CNG.swc,11.24142596,7.059652223,0.274595982,5.840889432,3.823343335,0.499372524,-0.038964214,1.145427665,-0.304360928,1.67763333,0.440582587,1.500895827,2.609083432,1.808282781,4.503779057,2.917309556,4.726143343,2.564453309,1.712936753,1.270958232,1.016518053,0.061195672,-0.605380153,0.739717132,-4.835749372,-0.015534535,-0.669621352,-0.258858204,1.013504792,-2.572563558,1.499956456,0.156091494,2.361986303,2.617405875,0.15237671
,morphology-data/GCs/Urban-granule/nospines/Cell-1-2.CNG.swc,2.97720939,7.113352214,0.274595982,-0.59727958,-0.092938663,0.079921066,-0.257105847,-0.708607175,0.969160803,-0.46259706,-0.054547208,-0.075525552,-0.333016064,1.98020263,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.582164786,4.002416634,3.250689501,-0.434250302,2.64657986,-0.344215156,-1.371233025,0.751131593,2.51262613,2.201379375,1.633305537,0.111519097,0.400153925,-0.263965683,-0.108146369,0.117475475,0.403429883
,morphology-data/GCs/Caile-granule/done/135L3C5-bis.CNG.swc,10.94713058,7.115765831,3.589249458,1.548776757,3.823343335,3.633674805,1.932317495,3.497082246,1.852029742,6.183586131,2.472321806,3.045873271,1.138033684,1.984378738,-0.122862979,0.988482075,2.743318391,0.709061199,1.531623472,1.270958232,1.016518053,0.043936073,2.848341418,-0.193715686,0.750569287,1.233289432,2.866863813,3.079743057,0.393704047,-0.704352393,-0.299723684,-4.321280087,-0.530910001,0.367482596,0.4621387
,morphology-data/GCs/Caile-granule/done/746Series035-_cmle.CNG.swc,12.97575271,7.168165508,1.103259351,3.694833094,3.170629669,4.067539797,1.3189848,1.324677787,2.935955925,3.921272055,1.480243015,1.73242948,2.609083432,2.205861699,6.817107015,2.791502086,3.532645308,3.839202722,1.509908803,0.724666551,0.569683764,0.953890602,1.333712346,-0.440564693,3.136047147,0.753536264,1.176063858,1.756692736,-0.226096699,-1.389120935,-0.599671874,-5.455998233,-0.270232494,0.301265463,0.711570083
,morphology-data/GCs/Koehl-granule/150-c4g-n1.CNG.swc,7.909402332,7.36094608,0.274595982,1.548776757,1.21248867,1.806784481,2.388233161,0.211721808,-0.264563374,3.471890013,2.193053816,2.32052542,1.138033684,2.102761296,-0.122862979,2.917309556,1.659497263,2.831323271,1.531560348,-0.91420849,-0.770819105,-0.880521331,1.89709175,-0.436830215,-4.733624755,0.324934337,1.915437719,1.522509197,-1.465698189,0.270352207,-2.099403824,0.156091494,-2.383348623,-2.710081889,-0.103217476
,morphology-data/GCs/Caile-granule/done/746Series007_cmle.CNG.swc,4.375274173,7.408811152,0.274595982,-0.59727958,-0.092938663,1.085478901,0.526261436,1.592215282,2.39813178,0.46594196,0.885646998,1.04292733,-0.333016064,2.055097479,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.544753272,0.178374871,0.122849474,-0.011213446,0.490923381,-0.440377969,3.320688454,0.080649634,0.372345903,0.574177302,-0.226096699,-3.658516969,0.900064576,-3.830047254,1.38796799,0.740201982,3.393687252
,morphology-data/GCs/Urban-granule/nospines/Cell-7-2.CNG.swc,2.767190891,7.439002627,0.274595982,-0.59727958,-0.092938663,0.040301455,0.009623036,-0.601592177,0.86620652,-0.266900511,0.005037827,0.056069146,-0.333016064,1.783752904,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.607624815,5.094999995,4.14435808,-0.758268135,-0.724945753,-0.358966345,-1.799589623,-0.129281866,-0.78472896,-0.941381051,2.253106282,0.451852321,0.559214155,0.047566236,-0.535668207,0.575952002,-0.055861193
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c7pg1d.CNG.swc,3.698208354,7.644217625,-2.211394124,-0.59727958,-0.745652329,0.02216128,0.683197325,-0.423679743,1.546225337,-0.275462125,0.659110891,0.609613343,1.138033684,2.23746784,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.522049659,4.548708314,3.250689501,-0.246033711,-1.853672875,-0.351870837,-0.086954695,-0.054678418,-1.792766192,-1.847944574,2.872907027,-1.337645506,0.80917173,0.156091494,2.293099578,0.833485833,0.49133093
,morphology-data/GCs/Caile-granule/done/133L1C2.CNG.swc,18.14018432,7.446172984,0.274595982,7.986945769,5.128770667,2.63059469,4.998537198,4.981915343,2.027437462,9.828550989,4.66466151,5.009669298,2.609083432,2.162877347,-0.122862979,1.956602212,3.041477534,2.783842942,1.532949077,1.817249912,1.463352343,0.295026023,2.777841961,-0.141432992,0.822158643,1.181828942,2.611784592,2.477857518,1.633305537,-1.746893921,1.649928301,-4.100404006,-0.27836922,-0.202595337,1.330769705
,morphology-data/GCs/Caile-granule/done/777Series007bis.CNG.swc,5.908028991,7.44889333,-0.554067386,1.548776757,0.559775003,0.374845121,1.130728066,0.789602797,1.921038701,0.652748279,0.974891641,1.14828088,1.138033684,1.982078513,-0.122862979,2.333869054,1.483833007,2.893703699,1.582312075,0.178374871,0.122849474,1.869651794,0.636852327,-0.571271429,0.527069563,0.439641404,0.684104106,1.420771019,-0.845897444,-3.494761346,-2.099403824,-4.78935818,0.942885644,-0.21042286,2.654475131
